鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南屯區,房地(土地+建物)+車位,臺中市南屯區精科路91~120號,25.22,住,,,1051222,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,195.04000000000002,0,0,0,無,有,19150000,123194,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPTMLQJJHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山五街271~300號,22.66,住,,,1051220,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,173.64,0,0,0,無,有,13220000,95691,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTTMLQJJHPFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街31~60號,18.83,住,,,1051222,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,147.6,0,0,0,無,有,11350000,102326,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVTMLQJJHPFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區安和路121~150號,15.9,住,,,1081129,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821222,160.51999999999998,3,2,2,有,有,9450000,58871,坡道平面,0.0,0,,RPWTMLQJJHPFFCB98CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,23.01,住,,,1051220,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,177.09,0,0,0,無,有,11990000,83354,坡道平面,53.88,1720000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOUMLQJJHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,23.01,住,,,1051221,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,175.83,0,0,0,無,有,11670000,81263,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPUMLQJJHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福祥街1~30號,35.77,住,,,1081202,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850805,255.77,4,2,2,有,有,13960000,54580,坡道平面,0.0,1200000,,RPTNMLPJJHPFFCB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區精科路61~90號,21.27,住,,,1051224,土地1建物1車位1,二層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,158.45,0,0,0,無,有,15410000,110486,坡道平面,26.94,880000,,RPVNMLQJJHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街31~60號,19.87,住,,,1051222,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,155.79000000000002,0,0,0,無,有,11760000,98126,坡道平面,53.88,1760000,,RPPOMLQJJHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區安和路151~180號,60.0,住,,,1081217,土地2建物1車位3,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040320,483.9,0,0,0,無,有,35900000,74189,坡道平面,94.95,0,土地增值稅＄45490.隨課109年房屋稅＄17689由買方負擔,RPSOMLQJJHPFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,28.13,住,,,1051222,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,215.64999999999998,0,0,0,無,有,14700000,79990,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVNMLRJJHPFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,38.12,住,,,1060403,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,290.74,0,0,0,無,有,17680000,76819,坡道平面,82.98,1720000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOOMLRJJHPFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,23.48,住,,,1051226,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,182.16,0,0,0,無,有,11270000,74135,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWOMLRJJHPFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,26.73,住,,,1051209,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,206.18,0,0,0,無,有,13580000,77610,坡道平面,53.88,1760000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOPMLRJJHPFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區精科路61~90號,19.06,住,,,1060420,土地1建物1車位1,二層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,144.41,0,0,0,無,有,12860000,102154,坡道平面,26.94,860000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTPMLRJJHPFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,29.52,住,,,1051227,土地1建物1車位1,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,218.95999999999998,0,0,0,無,有,15500000,76138,坡道平面,26.94,880000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUPMLRJJHPFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區保安十街1~30號,24.99,住,,,1060409,土地1建物1車位2,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080825,192.54000000000002,0,0,0,無,有,12220000,75725,坡道平面,53.88,1720000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXPMLRJJHPFFCB78CA
西屯區,房地(土地+建物),臺中市西屯區烈美街75巷1~30號,135.0,住,,,1081203,土地7建物1車位0,全,二層,透天厝,,加強磚造,0710529,97.47,4,2,4,有,無,11600000,119011,,0.0,0,含增建或未登記建物。;,RPXQMLRJJHPFFCB88CA
西屯區,房地(土地+建物),臺中市西屯區安和三街301~330號,139.38,住,,,1081123,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040522,413.72,4,3,6,有,有,34000000,82181,,0.0,0,,RPWRMLRJJHPFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路241~270號,45.75,住,,,1081012,土地1建物1車位2,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070331,274.63,3,2,2,有,有,32860000,140164,坡道平面,63.02,3200000,,RPVSMLRJJHPFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路241~270號,45.44,住,,,1081126,土地1建物1車位2,十層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070331,273.28999999999996,3,2,2,有,有,34600000,147905,坡道平面,63.02,3500000,,RPWSMLRJJHPFFCB98CA
西屯區,土地,鑫港尾段241~270地號,8.27,住,,,1081111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1057996,127932,,0.0,0,親友關係間之交易。,RPWNMLSJJHPFFCB58CA
南屯區,土地,豐樂段1111~1140地號,379.17,住,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25348462,66852,,0.0,0,包含公共設施保留地之交易。;,RPXNMLTJJHPFFCB78CA
南屯區,土地,豐樂段1111~1140地號,54.0,住,,,1081223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3610035,66853,,0.0,0,包含公共設施保留地之交易。;,RPOOMLTJJHPFFCB97CA
南屯區,土地,楓興段121~150地號,330.83,住,,,1081212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22515000,68056,,0.0,0,包含公共設施保留地之交易。;,RPWOMLTJJHPFFCB78CA
南屯區,土地,楓樹段31~60地號,365.07,住,,,1081222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21203000,58079,,0.0,0,包含公共設施保留地之交易。;,RPOPMLTJJHPFFCB08CA
南屯區,土地,楓樹段31~60地號,19.13,住,,,1081222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1186000,61997,,0.0,0,,RPPPMLTJJHPFFCB18CA
南屯區,房地(土地+建物),臺中市南屯區向上路三段511~540號,166.17,住,,,1081016,土地2建物1車位0,一層，二層，三層，四層，見其他登記事項,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1061120,373.97,4,2,3,有,無,43500000,116319,,0.0,0,含增建或未登記建物。;,RPUPMLTJJHPFFCB68CA
南屯區,土地,豐安段211~240地號,694.22,住,,,1081127,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44000000,63380,,0.0,0,,RPPQMLTJJHPFFCB28CA
南屯區,土地,楓樹段31~60地號,290.43,其他,,,1081222,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18449000,63523,,0.0,0,包含公共設施保留地之交易。;,RPQQMLTJJHPFFCB38CA
南屯區,土地,楓樹段31~60地號,290.43,其他,,,1081222,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18449000,63523,,0.0,0,包含公共設施保留地之交易。;,RPRQMLTJJHPFFCB48CA
南屯區,土地,楓樹段451~480地號,9.78,其他,,,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,648266,66285,,0.0,0,,RPRNMLKKJHPFFCB37CA
南屯區,土地,楓樹段451~480地號,21.33,其他,,,1081127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1414400,66310,,0.0,0,,RPTNMLKKJHPFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段1171~1200號,18.95,住,,,1081013,土地1建物1車位2,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960817,329.78,4,2,2,有,有,26000000,78840,坡道平面,46.0,0,,RPUPMLKKJHPFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區中工三路61~90號,32.0,住,,,1080916,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810708,160.66000000000003,9,9,9,有,無,8500000,52907,,0.0,0,,RPVPMLNKJHPFFCB28CA
南屯區,土地,寶山段1051~1080地號,11.0,農,,,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,771650,70150,,0.0,0,,RPPOMLNKJHPFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,11.88,住,,,1081126,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,136.26,2,2,1,有,有,8960000,65757,坡道平面,39.74,0,,RPWOMLOKJHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段121~150號,31.42,住,,,1081203,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000410,233.17000000000002,4,2,2,有,有,18320000,78569,坡道平面,59.22,0,,RPXOMLOKJHPFFCB48CA
西屯區,土地,民安段1741~1770地號,20.38,其他,,,1081211,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1249125,61292,,0.0,0,,RPRQMLOKJHPFFCB08CA
西屯區,土地,民安段1711~1740地號,62.61,住,,,1081211,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5682210,90756,,0.0,0,,RPTQMLOKJHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北三路121~150號,15.74,其他,,,1081123,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0930705,166.6,2,2,1,有,有,20500000,123049,坡道平面,24.93,0,,RPQSMLOKJHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區成都路1~30號,18.36,商,,,1081113,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831209,135.76999999999998,2,2,1,有,有,5500000,40513,升降平面,0.0,500000,,RPWSMLPKJHPFFCB88CA
南屯區,房地(土地+建物)+車位,臺中市南屯區益昌五街61~90號,24.62,住,,,1061002,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080617,106.19999999999999,2,1,1,有,有,8180000,96915,坡道平面,35.21,1300000,,RPXOMLQKJHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區弘孝路1~30號,13.05,住,,,1081201,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900704,132.03,3,2,2,有,有,10800000,81800,升降機械,7.08,0,,RPRQMLQKJHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區上明三街1~30號,10.02,住,,,1081124,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850119,87.97999999999999,2,2,1,有,有,5300000,60241,,0.0,0,,RPSNMLRKJHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,25.31,住,,,1060912,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,148.32999999999998,3,2,2,有,有,12970000,99408,坡道平面,33.45,1550000,,RPWPMLRKJHPFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.22,住,,,1060708,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,119.62,2,2,1,有,有,9510000,92376,坡道平面,33.45,1550000,,RPRRMLRKJHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,19.22,住,,,1070622,土地2建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,120.9,2,2,1,有,有,10120000,97999,坡道平面,33.45,1550000,,RPOQMLRKJHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,20.75,住,,,1061119,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,128.34,2,2,1,有,有,11000000,100643,坡道平面,33.45,1450000,,RPWSMLRKJHPFFCB09CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街61~90號,25.31,住,,,1061120,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081005,149.55,3,2,2,有,有,13200000,101206,坡道平面,33.45,1450000,,RPXSMLRKJHPFFCB56CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段181~210號,8.27,住,,,1081120,土地1建物3車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821110,128.82,3,2,2,有,有,8260000,64120,坡道機械,0.0,0,,RPXNMLTKJHPFFCB88CA
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路二段151~180號,26.86,商,,,1081130,土地1建物1車位3,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030729,316.84,3,2,2,有,有,38500000,133781,坡道平面,69.42,5400000,,RPRNMLKLJHPFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路二段151~180號,24.93,商,,,1081130,土地1建物1車位2,二十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030729,294.06,3,2,2,有,有,36500000,133586,坡道平面,46.28,3400000,,RPTNMLKLJHPFFCB67CA
南屯區,房地(土地+建物),臺中市南屯區黎明路一段121~150號,97.48,住,,,1081206,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0701229,246.79,0,0,0,無,無,22500000,91171,,0.0,0,,RPSUMLKLJHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富十三街1~30號,129.9,住,,,1081206,土地3建物1車位2,全,九層,透天厝,見其他登記事項,鋼筋混凝土造,1070516,317.46000000000004,3,2,3,有,有,30500000,96075,坡道平面,64.9,0,,RPQTMLLLJHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,6.24,商,,,1081203,土地1建物1車位1,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,97.46,1,1,1,有,有,7200000,73876,坡道平面,35.91,0,,RPPNMLMLJHPFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南三路181~210號,156.2,住,,,1080820,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,0821016,687.53,5,2,4,有,無,16428435,23895,一樓平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLKMJHPFFCB67CA
南屯區,房地(土地+建物),臺中市南屯區龍富十八路121~150號,122.23,住,,,1081128,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050108,337.29999999999995,4,3,5,有,無,39600000,117403,,0.0,0,,RPTQMLLMJHPFFCB18CA
神岡區,房地(土地+建物),臺中市神岡區大漢街53巷1~30號,21.78,住,,,1081123,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850202,115.98,3,2,2,有,有,5050000,43542,,0.0,0,,RPXNMLMJJHPFFDB18CA
豐原區,土地,市政段541~570地號,121.56,住,,,1081211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3150000,25913,,0.0,0,,RPWNMLNJJHPFFDB18CA
神岡區,房地(土地+建物),臺中市神岡區大漢街1巷31~60號,13.41,住,,,1081201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850202,72.30000000000001,2,1,1,有,有,3500000,48409,,0.0,0,,RPROMLNJJHPFFDB77CA
后里區,房地(土地+建物),臺中市后里區九甲二路268巷1~30號,179.0,,特定農業區,甲種建築用地,1081210,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0850411,306.38,3,2,4,有,無,2234000,7292,,0.0,0,本買賣案件係屬三親等間特殊交易，未訂定私契，其交易價格可能異於市場正常交易價格。,RPXNMLQJJHPFFDB58CA
豐原區,房地(土地+建物),臺中市豐原區市政路38巷1~30號,76.89,住,,,1081204,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0920625,267.93,3,2,3,有,無,10202000,38077,,0.0,0,,RPRNMLSJJHPFFDB18CA
豐原區,房地(土地+建物),臺中市豐原區大仁街21巷1~30號,19.78,住,,,1081214,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881028,114.18,3,2,1,有,無,4400000,38536,,0.0,0,,RPXNMLPKJHPFFDB58CA
后里區,土地,泉州段871~900地號,192.77,其他,,,1081114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,26456,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQKJHPFFDB97CA
神岡區,土地,李洲段151~180地號,107.79,,特定農業區,甲種建築用地,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,7422,,0.0,0,,RPTNMLKLJHPFFDB77CA
神岡區,房地(土地+建物),臺中市神岡區豐洲路1~30號,19.1,住,,,1081120,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0520303,7.04,0,0,0,無,無,1200000,170455,,0.0,0,含增建或未登記建物。;,RPOOMLKLJHPFFDB37CA
豐原區,房地(土地+建物),臺中市豐原區信義街181~210號,3.87,商,,,1081204,土地3建物1車位0,四層,九層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0860409,32.75,1,1,1,有,有,1680000,51298,,0.0,0,,RPWOMLKLJHPFFDB18CA
神岡區,土地,國豐段601~630地號,26.44,農,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,56732,,0.0,0,含增建或未登記建物。;,RPRPMLLLJHPFFDB87CA
豐原區,土地,萬順段691~720地號,33.39,農,,,1081112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,934920,28000,,0.0,0,向政府機關承購之案件。,RPTPMLLLJHPFFDB08CA
豐原區,土地,萬順段691~720地號,46.61,農,,,1081101,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,925210,19850,,0.0,0,向政府機關承購之案件。,RPVPMLLLJHPFFDB28CA
外埔區,土地,新六分段871~900地號,4710.03,,特定農業區,農牧用地,1081125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,849,,0.0,0,瑕疵物件之交易。;不適合耕作,RPQNMLMJJHPFFEB57CA
大甲區,房地(土地+建物),臺中市大甲區中山路二段703巷1~30號,84.82,住,,,1081213,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0831222,206.24,5,3,3,有,無,6500000,31517,,0.0,0,,RPUNMLMJJHPFFEB97CA
外埔區,房地(土地+建物),臺中市外埔區水美路245巷1~30號,68.78,,鄉村區,乙種建築用地,1081213,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691224,92.4,2,1,1,有,無,2700000,29221,,0.0,0,,RPPNMLQJJHPFFEB87CA
沙鹿區,土地,西勢段541~570地號,221.26,,鄉村區,乙種建築用地,1081218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,9943,,0.0,0,,RPPNMLQJJHPFFFB97CA
沙鹿區,房地(土地+建物),臺中市沙鹿區正德路353巷1~30號,75.0,住,,,1081126,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030422,155.02,4,3,3,有,有,9380000,60508,,0.0,0,含增建或未登記建物。;,RPROMLQJJHPFFFB28CA
梧棲區,土地,南簡段541~570地號,221.33,住,,,1081025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4220000,19067,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLQJJHPFFFB58CA
梧棲區,土地,南簡段541~570地號,221.33,住,,,1081025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4220000,19067,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLQJJHPFFFB68CA
沙鹿區,土地,國昌段31~60地號,172.24,住,,,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6252480,36301,,0.0,0,,RPVPMLQJJHPFFFB78CA
清水區,房地(土地+建物),臺中市清水區民享路211~240號,134.0,住,,,1081218,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0750720,138.06,3,2,2,有,無,6000000,43459,,0.0,0,,RPQNMLNJJHPFFFB77CA
沙鹿區,房地(土地+建物),臺中市沙鹿區晉文路121~150號,89.11,住,,,1081209,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070625,214.24,4,2,3,有,無,17500000,81684,,0.0,0,,RPVNMLSJJHPFFFB78CA
梧棲區,房地(土地+建物),臺中市梧棲區大仁路二段61~90號,139.0,商,,,1081219,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820530,369.43,4,2,4,有,無,12000000,32482,,0.0,0,,RPUNMLLLJHPFFFB18CA
清水區,土地,銀聯段1141~1170地號,12.27,住,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,318745,25978,,0.0,0,,RPROMLLMJHPFFFB08CA
東勢區,土地,東勢段石角小段2131~2160地號,3700.0,,山坡地保育區,農牧用地,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,486,,0.0,0,,RPRNMLNJJHPFFGB97CA
石岡區,土地,仙塘坪段301~330地號,9372.75,,山坡地保育區,暫未編定,1080603,土地20建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,373,,0.0,0,親友、員工或其他特殊關係間之交易。;權利人三人,RPSNMLNJJHPFFGB08CA
東勢區,土地,大茅埔段3241~3270地號,9600.0,,山坡地保育區,農牧用地,1081203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,573,,0.0,0,,RPPNMLRJJHPFFGB18CA
東勢區,房地(土地+建物),臺中市東勢區泰昌三街31~60號,113.4,住,,,1081115,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041020,191.13,4,2,4,有,無,12700000,66447,,0.0,0,,RPQNMLTJJHPFFGB48CA
新社區,房地(土地+建物),臺中市新社區興中街121~150號,75.0,,鄉村區,乙種建築用地,1081128,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650101,112.77,4,2,2,有,無,3650000,32367,,0.0,0,,RPROMLPKJHPFFGB38CA
潭子區,土地,聚興段新興小段1~30地號,165.0,,特定農業區,農牧用地,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3925020,23788,,0.0,0,政府機關工程用地協議價購,RPSNMLNJJHPFFHB18CA
潭子區,土地,聚興段新興小段1~30地號,165.0,,特定農業區,農牧用地,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3925020,23788,,0.0,0,政府機關工程用地協議價購,RPTNMLNJJHPFFHB28CA
潭子區,土地,聚興段新興小段1~30地號,0.01,,特定農業區,農牧用地,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,153,0,,0.0,0,政府機關工程用地協議價購,RPUNMLNJJHPFFHB38CA
